stream,benchmark_block,run_id,method,order,n_warmup,n_timed,mean_ns,median_ns,p95_ns,p99_ns,sd_ns,rss_before_bytes,rss_after_bytes,peak_rss_bytes,temp_before_c,temp_after_c,cpu_freq_before_hz,cpu_freq_after_hz,throttle_before,throttle_after,raw_array_path,source_hash,policy_hash,valid,failure_reason
exhaustive_324,1,p1b-r1-exhaustive_324-b01-CFSM,CFSM,1,1000,10000,6198.7559,6130.0,6537.0,6666.0,710.1779910649789,302301184,302309376,302608384,32.128,32.128,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,1,p1b-r1-exhaustive_324-b01-Tabular-Q,Tabular-Q,2,1000,10000,10543.934,10500.0,10722.0,10889.0,828.4772861734778,302706688,302706688,302608384,32.615,31.641,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,1,p1b-r1-exhaustive_324-b01-DQN,DQN,3,1000,10000,1522790.5835,1507786.0,1581843.7,1625009.03,56563.087849131174,309714944,309719040,309530624,35.05,39.92,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,1,p1b-r1-exhaustive_324-b01-Static-LightLR,Static-LightLR,4,1000,10000,652.6748,648.0,704.0,852.0,230.44397299002796,309719040,309719040,309530624,39.92,39.92,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,1,p1b-r1-observed_support-b01-CFSM,CFSM,1,1000,10000,6596.303,6555.0,6907.0,7093.170000000004,1174.2927129675006,309719040,309723136,309530624,39.92,40.407,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,1,p1b-r1-observed_support-b01-Tabular-Q,Tabular-Q,2,1000,10000,10744.6731,10703.0,10981.0,11185.0,757.926912938791,309723136,309723136,309530624,39.433,39.433,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,1,p1b-r1-observed_support-b01-DQN,DQN,3,1000,10000,1528757.4931,1504120.0,1580081.95,1844195.9700000007,164485.1397434096,309723136,309723136,309530624,39.433,42.842,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,1,p1b-r1-observed_support-b01-Static-LightLR,Static-LightLR,4,1000,10000,700.1365,666.0,907.0,1056.0,426.330704330213,309723136,309723136,309530624,42.842,41.868,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-01-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,2,p1b-r1-exhaustive_324-b02-DQN,DQN,1,1000,10000,1506800.4062,1494814.0,1566692.0,1583267.36,39460.78258727317,309727232,309727232,309530624,42.842,45.277,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,2,p1b-r1-exhaustive_324-b02-Static-LightLR,Static-LightLR,2,1000,10000,650.8365,648.0,703.0,833.0100000000002,289.4106166301641,309727232,309727232,309530624,45.277,43.329,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,2,p1b-r1-exhaustive_324-b02-CFSM,CFSM,3,1000,10000,6224.8519,6148.0,6593.0,6722.0,847.0657714773456,309727232,309727232,309530624,43.329,43.816,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,2,p1b-r1-exhaustive_324-b02-Tabular-Q,Tabular-Q,4,1000,10000,10549.2125,10500.0,10759.0,11056.170000000004,724.5011937476183,309727232,309727232,309530624,42.355,43.329,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,2,p1b-r1-observed_support-b02-DQN,DQN,1,1000,10000,1529115.2651,1515203.0,1587395.0,1607640.26,46128.101925478644,309727232,309727232,309530624,44.303,45.764,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,2,p1b-r1-observed_support-b02-Static-LightLR,Static-LightLR,2,1000,10000,928.751,944.0,1130.0,1296.0,226.52013362192247,309727232,309727232,309530624,45.764,45.764,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,2,p1b-r1-observed_support-b02-CFSM,CFSM,3,1000,10000,6627.8086,6592.0,6944.0,7129.0,812.6957382700738,309727232,309727232,309530624,45.277,44.303,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,2,p1b-r1-observed_support-b02-Tabular-Q,Tabular-Q,4,1000,10000,10866.6602,10815.0,11093.0,11314.01,1029.3566181070016,309727232,309727232,309530624,44.79,44.303,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-02-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,3,p1b-r1-exhaustive_324-b03-CFSM,CFSM,1,1000,10000,6322.8657,6259.0,6703.0,6814.0,612.9999657090576,309727232,309727232,309530624,44.303,44.79,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,3,p1b-r1-exhaustive_324-b03-DQN,DQN,2,1000,10000,1516833.9684,1503554.5,1576156.0,1602271.1800000002,43770.545054251226,309727232,309727232,309530624,45.764,48.199,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,3,p1b-r1-exhaustive_324-b03-Tabular-Q,Tabular-Q,3,1000,10000,10460.7803,10408.0,10667.0,11000.0,683.7623886499778,309727232,309727232,309530624,46.738,45.764,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,3,p1b-r1-exhaustive_324-b03-Static-LightLR,Static-LightLR,4,1000,10000,664.2256,666.0,722.0,852.1800000000039,138.9724117865261,309727232,309727232,309530624,45.764,44.303,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,3,p1b-r1-observed_support-b03-CFSM,CFSM,1,1000,10000,6637.8758,6611.0,6981.0,7185.0,734.458074665058,309727232,309727232,309530624,45.764,44.79,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,3,p1b-r1-observed_support-b03-DQN,DQN,2,1000,10000,1543656.8489,1533249.0,1606136.9,1635265.37,44934.40836594589,309727232,309727232,309530624,47.712,46.738,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,3,p1b-r1-observed_support-b03-Tabular-Q,Tabular-Q,3,1000,10000,10858.5566,10814.0,11111.0,11334.170000000004,766.2454969607332,309727232,309727232,309530624,47.225,46.738,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,3,p1b-r1-observed_support-b03-Static-LightLR,Static-LightLR,4,1000,10000,767.4737,777.0,945.0,1093.0,377.45637289580105,309727232,309727232,309530624,47.225,46.738,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-03-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,4,p1b-r1-exhaustive_324-b04-Static-LightLR,Static-LightLR,1,1000,10000,664.3973,666.0,723.0,833.0100000000002,187.93936727915025,309727232,309727232,309530624,46.738,45.764,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,4,p1b-r1-exhaustive_324-b04-CFSM,CFSM,2,1000,10000,6286.5523,6223.0,6648.0,6759.0,587.9161174868658,309727232,309727232,309530624,46.251,46.738,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,4,p1b-r1-exhaustive_324-b04-DQN,DQN,3,1000,10000,1527930.6298,1514249.0,1585784.0,1611655.12,52226.16880559365,309727232,309727232,309530624,47.225,48.686,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,4,p1b-r1-exhaustive_324-b04-Tabular-Q,Tabular-Q,4,1000,10000,10425.5935,10388.0,10648.0,10907.0,704.5234380666327,309727232,309727232,309530624,48.686,46.738,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,4,p1b-r1-observed_support-b04-Static-LightLR,Static-LightLR,1,1000,10000,744.233,704.0,963.0,1111.0,262.8370948797839,309727232,309727232,309530624,46.738,46.738,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,4,p1b-r1-observed_support-b04-CFSM,CFSM,2,1000,10000,6589.4149,6555.0,6981.0,7167.0,617.111945981746,309727232,309727232,309530624,46.738,47.225,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,4,p1b-r1-observed_support-b04-DQN,DQN,3,1000,10000,1550145.3301,1540896.5,1618358.0,1643043.12,41682.73815966008,309727232,309727232,309530624,48.686,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,4,p1b-r1-observed_support-b04-Tabular-Q,Tabular-Q,4,1000,10000,10964.6691,10907.0,11222.0,11462.0,963.5307558957035,309727232,309727232,309530624,49.66,48.199,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-04-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,5,p1b-r1-exhaustive_324-b05-Static-LightLR,Static-LightLR,1,1000,10000,678.9086,667.0,740.0,852.0,131.9831368049725,309727232,309727232,309530624,48.199,48.199,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,5,p1b-r1-exhaustive_324-b05-DQN,DQN,2,1000,10000,1561001.223,1552748.5,1630118.8499999999,1656876.92,43288.85286711495,309727232,309727232,309530624,48.686,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,5,p1b-r1-exhaustive_324-b05-Tabular-Q,Tabular-Q,3,1000,10000,10492.0849,10444.0,10666.0,10963.0,796.3410771793141,309727232,309727232,309530624,51.121,48.199,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,5,p1b-r1-exhaustive_324-b05-CFSM,CFSM,4,1000,10000,6277.7116,6222.0,6593.0,6722.0,550.7202886303272,309727232,309727232,309530624,48.199,47.712,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,5,p1b-r1-observed_support-b05-Static-LightLR,Static-LightLR,1,1000,10000,784.5042,759.0,1018.0,1167.0,350.30845948112415,309727232,309731328,309530624,48.199,47.712,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,5,p1b-r1-observed_support-b05-DQN,DQN,2,1000,10000,1560735.8707,1550711.0,1629489.8,1658562.48,57109.08352714577,309731328,309731328,309530624,49.66,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,5,p1b-r1-observed_support-b05-Tabular-Q,Tabular-Q,3,1000,10000,10893.0963,10833.0,11166.0,11389.180000000004,843.3855920941531,309731328,309731328,309530624,49.66,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,5,p1b-r1-observed_support-b05-CFSM,CFSM,4,1000,10000,6518.6442,6463.0,6889.0,7148.0,807.250599231339,309731328,309731328,309530624,49.66,48.686,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-05-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,6,p1b-r1-exhaustive_324-b06-Tabular-Q,Tabular-Q,1,1000,10000,10450.0513,10407.0,10666.0,10963.0,685.3838158038213,309731328,309731328,309530624,48.686,48.686,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,6,p1b-r1-exhaustive_324-b06-Static-LightLR,Static-LightLR,2,1000,10000,656.5864,648.0,704.0,834.0,234.99593580320578,309731328,309731328,309530624,48.686,49.173,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,6,p1b-r1-exhaustive_324-b06-DQN,DQN,3,1000,10000,1577876.015,1549276.0,1628655.9,1696433.4800000004,285096.88417233055,309731328,309731328,309530624,51.121,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,6,p1b-r1-exhaustive_324-b06-CFSM,CFSM,4,1000,10000,6261.1017,6186.0,6666.0,6759.0,596.0088811550979,309731328,309731328,309530624,50.147,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,6,p1b-r1-observed_support-b06-Tabular-Q,Tabular-Q,1,1000,10000,10809.0227,10759.0,11074.0,11333.0,780.7771984939615,309731328,309731328,309530624,49.173,49.173,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,6,p1b-r1-observed_support-b06-Static-LightLR,Static-LightLR,2,1000,10000,734.3033,686.0,944.0,1093.0,472.88822298324754,309731328,309731328,309530624,49.173,49.173,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,6,p1b-r1-observed_support-b06-DQN,DQN,3,1000,10000,1565054.2955,1553202.0,1631988.0,1665270.7400000002,54200.27815618478,309731328,309731328,309530624,50.634,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,6,p1b-r1-observed_support-b06-CFSM,CFSM,4,1000,10000,6601.3359,6574.0,6926.0,7148.0,766.4302430116719,309731328,309731328,309530624,50.634,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-06-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,7,p1b-r1-exhaustive_324-b07-Static-LightLR,Static-LightLR,1,1000,10000,662.1157,648.0,722.0,852.0,267.2868327071198,309731328,309731328,309530624,48.686,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,7,p1b-r1-exhaustive_324-b07-Tabular-Q,Tabular-Q,2,1000,10000,10495.5729,10444.0,10722.0,11111.180000000004,901.1625983630582,309731328,309731328,309530624,50.634,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,7,p1b-r1-exhaustive_324-b07-DQN,DQN,3,1000,10000,1563177.3728,1553544.0,1629025.9,1649395.36,46226.605043630516,309731328,309731328,309530624,51.121,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
